gene_ncbi,set
102724488,hits
390036,hits
390037,hits
390038,hits
390054,hits
100529063,hits
390058,hits
390059,hits
390061,hits
390063,hits
390064,hits
390066,hits
285489,hits
390067,hits
390072,hits
390075,hits
127933,hits
390077,hits
390079,hits
390078,hits
51480,hits
390081,hits
390082,hits
390083,hits
390084,hits
51481,hits
127943,hits
390093,hits
160728,hits
390110,hits
390113,hits
105378803,hits
160760,hits
160762,hits
390142,hits
390144,hits
390148,hits
390151,hits
390152,hits
160777,hits
84059,hits
390155,hits
390154,hits
390167,hits
128025,hits
84063,hits
390174,hits
51499,hits
84064,hits
390181,hits
51501,hits
84066,hits
390190,hits
203074,hits
390191,hits
201299,hits
84067,hits
390197,hits
390199,hits
390201,hits
128061,hits
390205,hits
29760,hits
29761,hits
84070,hits
29763,hits
390212,hits
29765,hits
29767,hits
84071,hits
51507,hits
84072,hits
128077,hits
29775,hits
29777,hits
84073,hits
160851,hits
29780,hits
29781,hits
84074,hits
29785,hits
160857,hits
100529241,hits
84075,hits
29789,hits
90589,hits
84076,hits
100529251,hits
29796,hits
259173,hits
390245,hits
29799,hits
29800,hits
29801,hits
84078,hits
29803,hits
29802,hits
84077,hits
84079,hits
390259,hits
84080,hits
390261,hits
390260,hits
390264,hits
390265,hits
259197,hits
160897,hits
84083,hits
390275,hits
84084,hits
105378952,hits
51520,hits
259215,hits
29841,hits
259217,hits
29842,hits
29843,hits
29844,hits
128153,hits
29850,hits
29851,hits
259230,hits
29855,hits
259232,hits
259236,hits
259239,hits
259240,hits
259249,hits
128178,hits
51528,hits
29880,hits
29881,hits
29882,hits
29883,hits
51530,hits
29886,hits
29887,hits
29888,hits
29889,hits
259266,hits
29890,hits
51531,hits
29893,hits
29894,hits
29895,hits
29896,hits
29899,hits
51533,hits
29901,hits
29902,hits
29903,hits
29904,hits
128209,hits
259282,hits
29906,hits
29907,hits
259285,hits
29909,hits
259286,hits
29911,hits
259289,hits
259287,hits
84100,hits
128218,hits
23332,hits
259294,hits
259295,hits
259296,hits
29914,hits
29916,hits
29915,hits
29919,hits
29920,hits
259293,hits
29923,hits
29924,hits
29925,hits
29930,hits
29926,hits
259308,hits
29927,hits
29928,hits
29935,hits
29929,hits
259307,hits
554226,hits
29933,hits
29934,hits
128239,hits
23333,hits
128240,hits
29944,hits
29937,hits
29940,hits
29947,hits
29941,hits
29949,hits
29942,hits
29943,hits
84106,hits
29945,hits
29946,hits
29948,hits
554235,hits
29950,hits
29951,hits
29952,hits
29953,hits
29954,hits
29956,hits
29957,hits
29958,hits
29959,hits
29960,hits
554251,hits
29964,hits
29965,hits
29966,hits
29967,hits
29968,hits
29969,hits
128272,hits
448834,hits
29974,hits
51548,hits
29978,hits
29979,hits
29980,hits
29982,hits
29984,hits
51550,hits
29985,hits
29986,hits
29988,hits
29989,hits
29990,hits
29991,hits
29992,hits
29993,hits
554282,hits
29995,hits
9356,hits
29997,hits
29998,hits
29999,hits
30000,hits
30001,hits
128308,hits
51554,hits
30008,hits
128312,hits
30009,hits
30011,hits
30012,hits
30010,hits
30014,hits
128322,hits
100431172,hits
51557,hits
554313,hits
128338,hits
128344,hits
128346,hits
390502,hits
128360,hits
84129,hits
30061,hits
30062,hits
128366,hits
128368,hits
128367,hits
128371,hits
128372,hits
161142,hits
161145,hits
128387,hits
84134,hits
390243,hits
161176,hits
84138,hits
128408,hits
128414,hits
84140,hits
161198,hits
128434,hits
95681,hits
390594,hits
390595,hits
390598,hits
390616,hits
84152,hits
751071,hits
161247,hits
84153,hits
161253,hits
128486,hits
128488,hits
390637,hits
128497,hits
136259,hits
390649,hits
128506,hits
136263,hits
390664,hits
161291,hits
390667,hits
84163,hits
128553,hits
63027,hits
63035,hits
63036,hits
161357,hits
128602,hits
253512,hits
390748,hits
128611,hits
161394,hits
128637,hits
128646,hits
390790,hits
390792,hits
128653,hits
161424,hits
613211,hits
161436,hits
84191,hits
128674,hits
652968,hits
84193,hits
220965,hits
652991,hits
128710,hits
161497,hits
390874,hits
161502,hits
84203,hits
390882,hits
390883,hits
161514,hits
390892,hits
390916,hits
653067,hits
390927,hits
390928,hits
390937,hits
653082,hits
84215,hits
390940,hits
84216,hits
84217,hits
161582,hits
84219,hits
128817,hits
84220,hits
128821,hits
128822,hits
84221,hits
653121,hits
390980,hits
253559,hits
201456,hits
390992,hits
84226,hits
653140,hits
128853,hits
390999,hits
653145,hits
391002,hits
391003,hits
391004,hits
653149,hits
128859,hits
128861,hits
128864,hits
128866,hits
128869,hits
51666,hits
128876,hits
653192,hits
391059,hits
51676,hits
84245,hits
653240,hits
128954,hits
161725,hits
653247,hits
391104,hits
391109,hits
200312,hits
391112,hits
391114,hits
161742,hits
51686,hits
128977,hits
161753,hits
84253,hits
128989,hits
105378220,hits
51693,hits
161779,hits
84258,hits
653308,hits
84260,hits
129025,hits
84261,hits
653319,hits
441476,hits
391189,hits
391190,hits
84265,hits
391191,hits
129049,hits
391192,hits
391195,hits
391196,hits
391194,hits
161823,hits
161829,hits
84268,hits
161835,hits
84269,hits
391211,hits
653361,hits
116835,hits
129080,hits
84274,hits
285175,hits
116841,hits
84277,hits
391253,hits
116842,hits
100137047,hits
100137049,hits
161882,hits
116843,hits
30812,hits
30811,hits
30814,hits
30813,hits
30816,hits
30817,hits
30818,hits
30819,hits
30820,hits
84281,hits
30827,hits
653423,hits
30832,hits
30833,hits
30834,hits
129138,hits
30836,hits
30837,hits
84284,hits
30835,hits
100169851,hits
30844,hits
30845,hits
30846,hits
30848,hits
30849,hits
30850,hits
30851,hits
84287,hits
161931,hits
84288,hits
84289,hits
653464,hits
84292,hits
84293,hits
84295,hits
653486,hits
653489,hits
64757,hits
653499,hits
391356,hits
84298,hits
653505,hits
285180,hits
260293,hits
653509,hits
84300,hits
391365,hits
96459,hits
653519,hits
84303,hits
260334,hits
84309,hits
30968,hits
84310,hits
653567,hits
129285,hits
653583,hits
51751,hits
84316,hits
129303,hits
162073,hits
64779,hits
338321,hits
162083,hits
653604,hits
338324,hits
653619,hits
391475,hits
84324,hits
51760,hits
260425,hits
260429,hits
63826,hits
63827,hits
84328,hits
260436,hits
260434,hits
84329,hits
653657,hits
84330,hits
84332,hits
84334,hits
84335,hits
129401,hits
653689,hits
149465,hits
84337,hits
63874,hits
63875,hits
63876,hits
63877,hits
752014,hits
63891,hits
63892,hits
63893,hits
63894,hits
63895,hits
63897,hits
63898,hits
63899,hits
51778,hits
63901,hits
63904,hits
63905,hits
63906,hits
63908,hits
63910,hits
129446,hits
129450,hits
63915,hits
63916,hits
63917,hits
63920,hits
63922,hits
63923,hits
63924,hits
63925,hits
63926,hits
63928,hits
63929,hits
63931,hits
63932,hits
63933,hits
63934,hits
162239,hits
63935,hits
285190,hits
63939,hits
63940,hits
63941,hits
63943,hits
63946,hits
63948,hits
63950,hits
63951,hits
653781,hits
653784,hits
63967,hits
63970,hits
63971,hits
63973,hits
63974,hits
63976,hits
63977,hits
162282,hits
63979,hits
63978,hits
63982,hits
653808,hits
129521,hits
100170229,hits
129530,hits
129531,hits
96764,hits
653820,hits
64005,hits
23385,hits
129563,hits
162333,hits
391712,hits
653857,hits
391723,hits
64061,hits
64062,hits
64063,hits
25759,hits
64065,hits
64066,hits
64067,hits
64064,hits
391742,hits
129607,hits
64072,hits
64073,hits
64077,hits
64078,hits
64080,hits
64081,hits
64083,hits
64084,hits
162387,hits
25763,hits
64087,hits
391769,hits
64089,hits
162394,hits
64090,hits
64092,hits
64093,hits
64094,hits
64091,hits
64096,hits
64097,hits
64098,hits
266743,hits
64100,hits
64101,hits
64102,hits
64105,hits
129642,hits
64106,hits
64108,hits
64109,hits
64110,hits
64111,hits
64112,hits
162417,hits
64114,hits
64115,hits
64116,hits
64118,hits
64121,hits
64122,hits
64123,hits
162427,hits
64127,hits
64129,hits
64130,hits
64131,hits
64132,hits
64135,hits
317761,hits
64137,hits
253725,hits
23390,hits
64145,hits
64146,hits
64147,hits
129684,hits
64149,hits
129685,hits
64151,hits
162461,hits
162466,hits
64167,hits
64168,hits
64170,hits
64172,hits
64174,hits
64175,hits
64180,hits
64184,hits
162494,hits
201633,hits
326340,hits
220074,hits
64207,hits
64208,hits
162514,hits
64210,hits
162515,hits
162517,hits
116969,hits
64215,hits
64216,hits
64211,hits
64218,hits
64219,hits
64220,hits
64221,hits
64222,hits
64223,hits
64224,hits
64225,hits
64231,hits
64232,hits
64236,hits
162540,hits
64240,hits
64241,hits
129787,hits
129804,hits
129807,hits
84417,hits
64282,hits
64283,hits
64284,hits
64285,hits
55959,hits
286319,hits
64288,hits
129831,hits
162605,hits
129852,hits
64318,hits
64319,hits
64320,hits
64321,hits
64324,hits
64326,hits
64327,hits
64328,hits
64332,hits
64333,hits
129868,hits
64342,hits
64343,hits
64344,hits
129880,hits
129881,hits
162655,hits
84432,hits
84433,hits
64359,hits
253769,hits
25818,hits
84435,hits
84436,hits
64374,hits
64375,hits
64376,hits
162681,hits
64377,hits
220081,hits
64386,hits
64388,hits
64393,hits
64395,hits
64396,hits
64397,hits
64398,hits
220082,hits
64399,hits
64400,hits
64403,hits
64405,hits
84443,hits
64407,hits
654231,hits
64409,hits
317772,hits
64410,hits
64411,hits
64412,hits
64417,hits
64418,hits
64419,hits
64420,hits
64421,hits
64422,hits
64423,hits
64425,hits
64426,hits
64427,hits
64428,hits
64429,hits
64430,hits
64431,hits
64432,hits
654254,hits
64434,hits
25833,hits
25834,hits
64446,hits
392138,hits
729230,hits
54958,hits
84455,hits
130013,hits
64478,hits
326624,hits
326625,hits
130026,hits
64499,hits
64506,hits
84465,hits
64518,hits
654346,hits
100170765,hits
130074,hits
130075,hits
654364,hits
207063,hits
130106,hits
392255,hits
64577,hits
64579,hits
64581,hits
64582,hits
130120,hits
64591,hits
130132,hits
64598,hits
64599,hits
64600,hits
100170841,hits
64601,hits
654429,hits
425054,hits
130162,hits
392307,hits
392309,hits
654463,hits
64641,hits
64645,hits
64648,hits
64651,hits
162962,hits
162963,hits
654483,hits
162966,hits
64663,hits
162968,hits
162967,hits
162972,hits
162979,hits
654502,hits
64682,hits
162989,hits
64689,hits
64693,hits
162998,hits
64699,hits
64708,hits
64710,hits
64711,hits
64714,hits
64718,hits
392399,hits
163033,hits
130271,hits
195814,hits
64743,hits
64744,hits
163049,hits
64746,hits
64747,hits
64748,hits
64745,hits
64750,hits
163050,hits
163051,hits
64753,hits
64754,hits
64755,hits
163059,hits
195827,hits
195828,hits
64756,hits
64759,hits
64760,hits
64761,hits
64762,hits
149643,hits
64763,hits
64764,hits
64766,hits
163071,hits
64768,hits
64769,hits
64770,hits
64771,hits
64772,hits
64773,hits
64776,hits
64777,hits
64778,hits
84517,hits
163081,hits
64780,hits
64781,hits
64782,hits
64783,hits
392465,hits
64784,hits
163087,hits
64786,hits
64787,hits
64785,hits
64789,hits
64788,hits
64792,hits
64793,hits
64794,hits
64795,hits
84519,hits
64798,hits
64799,hits
64800,hits
64801,hits
64802,hits
359710,hits
130340,hits
64805,hits
64806,hits
64816,hits
130355,hits
163126,hits
163131,hits
392509,hits
130367,hits
64834,hits
84528,hits
64837,hits
64838,hits
84529,hits
64839,hits
64840,hits
64841,hits
392517,hits
84530,hits
64843,hits
64844,hits
221301,hits
64847,hits
64848,hits
64849,hits
163154,hits
64850,hits
64853,hits
64854,hits
64855,hits
64856,hits
64857,hits
64858,hits
64859,hits
64860,hits
221303,hits
64863,hits
64864,hits
130399,hits
64866,hits
163175,hits
359787,hits
163183,hits
64881,hits
64895,hits
64897,hits
64900,hits
64901,hits
64902,hits
195977,hits
27328,hits
64919,hits
163223,hits
64921,hits
64922,hits
163227,hits
64924,hits
64925,hits
64926,hits
64927,hits
64928,hits
359845,hits
392617,hits
64943,hits
64946,hits
64949,hits
163255,hits
64951,hits
163259,hits
392636,hits
64960,hits
130497,hits
64963,hits
64965,hits
654790,hits
130502,hits
64968,hits
64969,hits
285231,hits
130507,hits
64975,hits
64976,hits
149685,hits
64978,hits
196051,hits
100129128,hits
64979,hits
64981,hits
64983,hits
130535,hits
196074,hits
65003,hits
130540,hits
65005,hits
58511,hits
65008,hits
65009,hits
65010,hits
644672,hits
286464,hits
65018,hits
130557,hits
130560,hits
359948,hits
130574,hits
130576,hits
149699,hits
163351,hits
130589,hits
65055,hits
65056,hits
65057,hits
65059,hits
27334,hits
65061,hits
65062,hits
65065,hits
130612,hits
65078,hits
65080,hits
130617,hits
65082,hits
65083,hits
65084,hits
65094,hits
65095,hits
6425,hits
163404,hits
58530,hits
65108,hits
65109,hits
65110,hits
360023,hits
65117,hits
261726,hits
261729,hits
65121,hits
65123,hits
65124,hits
65125,hits
261734,hits
65122,hits
221357,hits
25975,hits
131540,hits
392843,hits
163479,hits
163486,hits
392862,hits
196264,hits
130733,hits
169270,hits
5197,hits
130749,hits
130752,hits
65217,hits
65220,hits
6450,hits
196294,hits
65243,hits
65244,hits
65249,hits
65250,hits
65251,hits
65258,hits
65260,hits
65263,hits
65264,hits
65265,hits
65266,hits
65267,hits
65268,hits
286514,hits
196335,hits
130813,hits
130814,hits
163589,hits
163590,hits
360200,hits
130827,hits
360203,hits
360205,hits
221391,hits
196374,hits
196383,hits
196385,hits
360226,hits
319089,hits
196394,hits
196403,hits
286527,hits
196410,hits
286530,hits
117195,hits
130888,hits
117196,hits
393046,hits
196441,hits
196446,hits
130916,hits
163688,hits
196463,hits
163702,hits
196472,hits
130940,hits
196477,hits
170626,hits
196483,hits
130951,hits
100302736,hits
729422,hits
163732,hits
196500,hits
170627,hits
196513,hits
163747,hits
196527,hits
196528,hits
221424,hits
196541,hits
163778,hits
163782,hits
163786,hits
131034,hits
327657,hits
26048,hits
2,mentioned_hits_null
9,mentioned_hits_null
10,mentioned_hits_null
13,mentioned_hits_null
14,mentioned_hits_null
16,mentioned_hits_null
18,mentioned_hits_null
19,mentioned_hits_null
21,mentioned_hits_null
23,mentioned_hits_null
24,mentioned_hits_null
25,mentioned_hits_null
26,mentioned_hits_null
100499483,mentioned_hits_null
27,mentioned_hits_null
30,mentioned_hits_null
31,mentioned_hits_null
33,mentioned_hits_null
34,mentioned_hits_null
35,mentioned_hits_null
36,mentioned_hits_null
37,mentioned_hits_null
39,mentioned_hits_null
41,mentioned_hits_null
163882,mentioned_hits_null
43,mentioned_hits_null
131118,mentioned_hits_null
47,mentioned_hits_null
48,mentioned_hits_null
50,mentioned_hits_null
52,mentioned_hits_null
55,mentioned_hits_null
59,mentioned_hits_null
60,mentioned_hits_null
71,mentioned_hits_null
72,mentioned_hits_null
81,mentioned_hits_null
86,mentioned_hits_null
87,mentioned_hits_null
88,mentioned_hits_null
90,mentioned_hits_null
91,mentioned_hits_null
93,mentioned_hits_null
94,mentioned_hits_null
97,mentioned_hits_null
98,mentioned_hits_null
100,mentioned_hits_null
102,mentioned_hits_null
103,mentioned_hits_null
104,mentioned_hits_null
107,mentioned_hits_null
108,mentioned_hits_null
113,mentioned_hits_null
116,mentioned_hits_null
118,mentioned_hits_null
120,mentioned_hits_null
128,mentioned_hits_null
130,mentioned_hits_null
196740,mentioned_hits_null
133,mentioned_hits_null
134,mentioned_hits_null
142,mentioned_hits_null
147,mentioned_hits_null
152,mentioned_hits_null
153,mentioned_hits_null
154,mentioned_hits_null
155,mentioned_hits_null
156,mentioned_hits_null
157,mentioned_hits_null
158,mentioned_hits_null
161,mentioned_hits_null
163,mentioned_hits_null
164,mentioned_hits_null
165,mentioned_hits_null
166,mentioned_hits_null
174,mentioned_hits_null
175,mentioned_hits_null
178,mentioned_hits_null
181,mentioned_hits_null
182,mentioned_hits_null
183,mentioned_hits_null
196792,mentioned_hits_null
185,mentioned_hits_null
187,mentioned_hits_null
199,mentioned_hits_null
202,mentioned_hits_null
204,mentioned_hits_null
205,mentioned_hits_null
208,mentioned_hits_null
210,mentioned_hits_null
211,mentioned_hits_null
214,mentioned_hits_null
215,mentioned_hits_null
217,mentioned_hits_null
218,mentioned_hits_null
219,mentioned_hits_null
221,mentioned_hits_null
222,mentioned_hits_null
224,mentioned_hits_null
229,mentioned_hits_null
230,mentioned_hits_null
240,mentioned_hits_null
242,mentioned_hits_null
246,mentioned_hits_null
262,mentioned_hits_null
267,mentioned_hits_null
271,mentioned_hits_null
273,mentioned_hits_null
274,mentioned_hits_null
283,mentioned_hits_null
284,mentioned_hits_null
285,mentioned_hits_null
287,mentioned_hits_null
288,mentioned_hits_null
290,mentioned_hits_null
291,mentioned_hits_null
292,mentioned_hits_null
293,mentioned_hits_null
131368,mentioned_hits_null
301,mentioned_hits_null
302,mentioned_hits_null
306,mentioned_hits_null
307,mentioned_hits_null
308,mentioned_hits_null
309,mentioned_hits_null
310,mentioned_hits_null
311,mentioned_hits_null
313,mentioned_hits_null
164153,mentioned_hits_null
316,mentioned_hits_null
317,mentioned_hits_null
320,mentioned_hits_null
321,mentioned_hits_null
323,mentioned_hits_null
324,mentioned_hits_null
327,mentioned_hits_null
328,mentioned_hits_null
329,mentioned_hits_null
331,mentioned_hits_null
332,mentioned_hits_null
131405,mentioned_hits_null
334,mentioned_hits_null
335,mentioned_hits_null
131408,mentioned_hits_null
338,mentioned_hits_null
341,mentioned_hits_null
348,mentioned_hits_null
353,mentioned_hits_null
354,mentioned_hits_null
355,mentioned_hits_null
357,mentioned_hits_null
358,mentioned_hits_null
360,mentioned_hits_null
362,mentioned_hits_null
363,mentioned_hits_null
366,mentioned_hits_null
367,mentioned_hits_null
369,mentioned_hits_null
372,mentioned_hits_null
373,mentioned_hits_null
374,mentioned_hits_null
379,mentioned_hits_null
382,mentioned_hits_null
384,mentioned_hits_null
387,mentioned_hits_null
388,mentioned_hits_null
390,mentioned_hits_null
392,mentioned_hits_null
394,mentioned_hits_null
395,mentioned_hits_null
396,mentioned_hits_null
164237,mentioned_hits_null
397,mentioned_hits_null
399,mentioned_hits_null
400,mentioned_hits_null
402,mentioned_hits_null
405,mentioned_hits_null
408,mentioned_hits_null
409,mentioned_hits_null
411,mentioned_hits_null
197021,mentioned_hits_null
414,mentioned_hits_null
415,mentioned_hits_null
416,mentioned_hits_null
427,mentioned_hits_null
429,mentioned_hits_null
430,mentioned_hits_null
432,mentioned_hits_null
65975,mentioned_hits_null
439,mentioned_hits_null
65977,mentioned_hits_null
65979,mentioned_hits_null
444,mentioned_hits_null
445,mentioned_hits_null
65981,mentioned_hits_null
65983,mentioned_hits_null
443,mentioned_hits_null
65985,mentioned_hits_null
164284,mentioned_hits_null
65987,mentioned_hits_null
65986,mentioned_hits_null
65989,mentioned_hits_null
65991,mentioned_hits_null
65993,mentioned_hits_null
65998,mentioned_hits_null
463,mentioned_hits_null
65999,mentioned_hits_null
462,mentioned_hits_null
466,mentioned_hits_null
66000,mentioned_hits_null
468,mentioned_hits_null
66005,mentioned_hits_null
467,mentioned_hits_null
471,mentioned_hits_null
472,mentioned_hits_null
131544,mentioned_hits_null
475,mentioned_hits_null
476,mentioned_hits_null
477,mentioned_hits_null
481,mentioned_hits_null
483,mentioned_hits_null
488,mentioned_hits_null
489,mentioned_hits_null
493,mentioned_hits_null
131566,mentioned_hits_null
495,mentioned_hits_null
496,mentioned_hits_null
498,mentioned_hits_null
66036,mentioned_hits_null
501,mentioned_hits_null
506,mentioned_hits_null
131578,mentioned_hits_null
509,mentioned_hits_null
131583,mentioned_hits_null
513,mentioned_hits_null
515,mentioned_hits_null
516,mentioned_hits_null
517,mentioned_hits_null
521,mentioned_hits_null
522,mentioned_hits_null
523,mentioned_hits_null
525,mentioned_hits_null
533,mentioned_hits_null
534,mentioned_hits_null
535,mentioned_hits_null
537,mentioned_hits_null
538,mentioned_hits_null
540,mentioned_hits_null
131616,mentioned_hits_null
545,mentioned_hits_null
546,mentioned_hits_null
547,mentioned_hits_null
549,mentioned_hits_null
550,mentioned_hits_null
551,mentioned_hits_null
552,mentioned_hits_null
558,mentioned_hits_null
566,mentioned_hits_null
567,mentioned_hits_null
572,mentioned_hits_null
573,mentioned_hits_null
579,mentioned_hits_null
580,mentioned_hits_null
581,mentioned_hits_null
583,mentioned_hits_null
585,mentioned_hits_null
586,mentioned_hits_null
587,mentioned_hits_null
590,mentioned_hits_null
594,mentioned_hits_null
595,mentioned_hits_null
596,mentioned_hits_null
597,mentioned_hits_null
598,mentioned_hits_null
602,mentioned_hits_null
604,mentioned_hits_null
605,mentioned_hits_null
607,mentioned_hits_null
608,mentioned_hits_null
613,mentioned_hits_null
617,mentioned_hits_null
622,mentioned_hits_null
624,mentioned_hits_null
627,mentioned_hits_null
633,mentioned_hits_null
634,mentioned_hits_null
636,mentioned_hits_null
637,mentioned_hits_null
638,mentioned_hits_null
639,mentioned_hits_null
640,mentioned_hits_null
641,mentioned_hits_null
642,mentioned_hits_null
643,mentioned_hits_null
644,mentioned_hits_null
648,mentioned_hits_null
197257,mentioned_hits_null
650,mentioned_hits_null
197259,mentioned_hits_null
652,mentioned_hits_null
649,mentioned_hits_null
654,mentioned_hits_null
655,mentioned_hits_null
656,mentioned_hits_null
659,mentioned_hits_null
661,mentioned_hits_null
663,mentioned_hits_null
664,mentioned_hits_null
665,mentioned_hits_null
666,mentioned_hits_null
669,mentioned_hits_null
670,mentioned_hits_null
671,mentioned_hits_null
673,mentioned_hits_null
675,mentioned_hits_null
676,mentioned_hits_null
677,mentioned_hits_null
678,mentioned_hits_null
682,mentioned_hits_null
684,mentioned_hits_null
685,mentioned_hits_null
687,mentioned_hits_null
688,mentioned_hits_null
689,mentioned_hits_null
694,mentioned_hits_null
699,mentioned_hits_null
701,mentioned_hits_null
706,mentioned_hits_null
708,mentioned_hits_null
710,mentioned_hits_null
197320,mentioned_hits_null
713,mentioned_hits_null
715,mentioned_hits_null
716,mentioned_hits_null
718,mentioned_hits_null
719,mentioned_hits_null
722,mentioned_hits_null
725,mentioned_hits_null
726,mentioned_hits_null
197335,mentioned_hits_null
728,mentioned_hits_null
727,mentioned_hits_null
730,mentioned_hits_null
731,mentioned_hits_null
733,mentioned_hits_null
734,mentioned_hits_null
735,mentioned_hits_null
197342,mentioned_hits_null
738,mentioned_hits_null
740,mentioned_hits_null
744,mentioned_hits_null
746,mentioned_hits_null
747,mentioned_hits_null
197358,mentioned_hits_null
752,mentioned_hits_null
753,mentioned_hits_null
754,mentioned_hits_null
755,mentioned_hits_null
757,mentioned_hits_null
759,mentioned_hits_null
760,mentioned_hits_null
197370,mentioned_hits_null
765,mentioned_hits_null
767,mentioned_hits_null
768,mentioned_hits_null
771,mentioned_hits_null
780,mentioned_hits_null
781,mentioned_hits_null
782,mentioned_hits_null
783,mentioned_hits_null
784,mentioned_hits_null
790,mentioned_hits_null
794,mentioned_hits_null
131870,mentioned_hits_null
800,mentioned_hits_null
808,mentioned_hits_null
810,mentioned_hits_null
811,mentioned_hits_null
813,mentioned_hits_null
814,mentioned_hits_null
164656,mentioned_hits_null
816,mentioned_hits_null
818,mentioned_hits_null
819,mentioned_hits_null
817,mentioned_hits_null
821,mentioned_hits_null
822,mentioned_hits_null
823,mentioned_hits_null
826,mentioned_hits_null
827,mentioned_hits_null
830,mentioned_hits_null
831,mentioned_hits_null
832,mentioned_hits_null
833,mentioned_hits_null
834,mentioned_hits_null
835,mentioned_hits_null
836,mentioned_hits_null
837,mentioned_hits_null
839,mentioned_hits_null
840,mentioned_hits_null
841,mentioned_hits_null
842,mentioned_hits_null
844,mentioned_hits_null
845,mentioned_hits_null
847,mentioned_hits_null
131920,mentioned_hits_null
858,mentioned_hits_null
860,mentioned_hits_null
863,mentioned_hits_null
864,mentioned_hits_null
865,mentioned_hits_null
867,mentioned_hits_null
868,mentioned_hits_null
871,mentioned_hits_null
873,mentioned_hits_null
885,mentioned_hits_null
887,mentioned_hits_null
890,mentioned_hits_null
891,mentioned_hits_null
892,mentioned_hits_null
894,mentioned_hits_null
896,mentioned_hits_null
899,mentioned_hits_null
900,mentioned_hits_null
901,mentioned_hits_null
902,mentioned_hits_null
904,mentioned_hits_null
910,mentioned_hits_null
916,mentioned_hits_null
920,mentioned_hits_null
923,mentioned_hits_null
925,mentioned_hits_null
928,mentioned_hits_null
929,mentioned_hits_null
132001,mentioned_hits_null
930,mentioned_hits_null
933,mentioned_hits_null
939,mentioned_hits_null
940,mentioned_hits_null
941,mentioned_hits_null
164781,mentioned_hits_null
943,mentioned_hits_null
942,mentioned_hits_null
945,mentioned_hits_null
944,mentioned_hits_null
947,mentioned_hits_null
949,mentioned_hits_null
950,mentioned_hits_null
952,mentioned_hits_null
953,mentioned_hits_null
955,mentioned_hits_null
956,mentioned_hits_null
960,mentioned_hits_null
961,mentioned_hits_null
962,mentioned_hits_null
963,mentioned_hits_null
965,mentioned_hits_null
966,mentioned_hits_null
967,mentioned_hits_null
969,mentioned_hits_null
971,mentioned_hits_null
972,mentioned_hits_null
974,mentioned_hits_null
975,mentioned_hits_null
976,mentioned_hits_null
977,mentioned_hits_null
978,mentioned_hits_null
983,mentioned_hits_null
987,mentioned_hits_null
988,mentioned_hits_null
989,mentioned_hits_null
990,mentioned_hits_null
991,mentioned_hits_null
164832,mentioned_hits_null
993,mentioned_hits_null
994,mentioned_hits_null
995,mentioned_hits_null
996,mentioned_hits_null
998,mentioned_hits_null
999,mentioned_hits_null
1000,mentioned_hits_null
1001,mentioned_hits_null
1005,mentioned_hits_null
1008,mentioned_hits_null
1009,mentioned_hits_null
1012,mentioned_hits_null
1015,mentioned_hits_null
1017,mentioned_hits_null
1020,mentioned_hits_null
1021,mentioned_hits_null
1025,mentioned_hits_null
1026,mentioned_hits_null
1027,mentioned_hits_null
1028,mentioned_hits_null
1029,mentioned_hits_null
1030,mentioned_hits_null
1031,mentioned_hits_null
1033,mentioned_hits_null
1036,mentioned_hits_null
1039,mentioned_hits_null
1040,mentioned_hits_null
1044,mentioned_hits_null
1051,mentioned_hits_null
1052,mentioned_hits_null
1053,mentioned_hits_null
1054,mentioned_hits_null
1056,mentioned_hits_null
1058,mentioned_hits_null
1059,mentioned_hits_null
1062,mentioned_hits_null
1063,mentioned_hits_null
1070,mentioned_hits_null
1072,mentioned_hits_null
1073,mentioned_hits_null
1075,mentioned_hits_null
1081,mentioned_hits_null
1101,mentioned_hits_null
1104,mentioned_hits_null
1105,mentioned_hits_null
1106,mentioned_hits_null
1107,mentioned_hits_null
1108,mentioned_hits_null
1111,mentioned_hits_null
1116,mentioned_hits_null
1119,mentioned_hits_null
1121,mentioned_hits_null
1123,mentioned_hits_null
132204,mentioned_hits_null
1132,mentioned_hits_null
1136,mentioned_hits_null
1138,mentioned_hits_null
1140,mentioned_hits_null
1143,mentioned_hits_null
1152,mentioned_hits_null
1153,mentioned_hits_null
1154,mentioned_hits_null
1155,mentioned_hits_null
1164,mentioned_hits_null
1174,mentioned_hits_null
1178,mentioned_hits_null
1181,mentioned_hits_null
1182,mentioned_hits_null
1183,mentioned_hits_null
1184,mentioned_hits_null
1186,mentioned_hits_null
1192,mentioned_hits_null
1193,mentioned_hits_null
1195,mentioned_hits_null
1198,mentioned_hits_null
1200,mentioned_hits_null
1203,mentioned_hits_null
1207,mentioned_hits_null
1208,mentioned_hits_null
1209,mentioned_hits_null
1212,mentioned_hits_null
165055,mentioned_hits_null
1215,mentioned_hits_null
1230,mentioned_hits_null
1232,mentioned_hits_null
1233,mentioned_hits_null
1234,mentioned_hits_null
1236,mentioned_hits_null
1238,mentioned_hits_null
1240,mentioned_hits_null
1241,mentioned_hits_null
165082,mentioned_hits_null
132320,mentioned_hits_null
1258,mentioned_hits_null
1259,mentioned_hits_null
132332,mentioned_hits_null
1263,mentioned_hits_null
1264,mentioned_hits_null
1265,mentioned_hits_null
1266,mentioned_hits_null
1267,mentioned_hits_null
1268,mentioned_hits_null
1269,mentioned_hits_null
1271,mentioned_hits_null
1277,mentioned_hits_null
1278,mentioned_hits_null
